transID;corridorID;corridorName;tapInStops;tapInStopsName;tapInStopsLat;tapInStopsLon;tapInTime;tapOutStops;tapOutStopsName;tapOutStopsLat;tapOutStopsLon;tapOutTime
CSEZ852B7G24IC;6H     ;Senen - Lebak Bulus                       ;P00120 ;Kuningan Madya                  ;-6.21341;106.8305;4/7/2023 21:3;B05725P;Term. Senen                ;-6.17356;106.84213;4/7/2023 23:2
UXUL516Y3X78ES;JAK.44 ;Andara - Stasiun Universitas Pancasila    ;B00045P;Andara Margasatwa 4             ;-6.312578;106.80356;4/7/2023 20:4;B01147P;Jln. H. Terin Pangkalan Jat;-6.327961;106.80054;4/7/2023 22:2
EVQU526U6X55QH;JAK.56 ;Grogol - Srengseng                        ;B00705P;Grha Muncul Mekar               ;-6.209652;106.77093;4/7/2023 18:3;B04919P;Simpang Kelapa Dua H. Kelik;-6.208532;106.76918;4/7/2023 19:3
GEWU719J9H97KH;5C     ;PGC - Juanda                              ;P00031 ;Cawang Otista                   ;-6.243607;106.86876;4/7/2023 20:5;P00118 ;Kramat Sentiong            ;-6.18798;106.84595;4/7/2023 22:2
HPPC162D8Q17XW;5F     ;Kampung Melayu - Tanah Abang              ;B02082P;Casablanca                      ;-6.22425;106.84452;4/7/2023 18:0;B05695P;Telkom Tebet               ;-6.224064;106.8516;4/7/2023 19:1
HROR852J9Y29KZ;JAK.04 ;Grogol - Tubagus Angke                    ;B02106P;Kusuma Timur Vihara Dharma Bhakt;-6.144916;106.78076;4/7/2023 19:0;B04848P;Simpang Indraloka 2        ;-6.15703;106.77786;4/7/2023 20:1
OOIK968R3B88OY;2E     ;Rusun Rawa Bebek - Kodamar                ;B03003P;Pulo Mas 2                      ;-6.174677;106.892419;4/7/2023 17:0;B05935P;Yos Sudarso Kodamar 2      ;-6.162096;106.88182;4/7/2023 18:0
QFWP474H3H79UN;JAK.07 ;Tanah Abang - Grogol via Tawakal          ;;Ps. Gantung                     ;-6.17688;106.80615;4/7/2023 21:5;B05142P;Simpang Semangka I         ;-6.179887;106.8059;4/7/2023 23:3
ACBS600X4J15YJ;JAK.23 ;Senen - Pisangan Baru                     ;B05866P;Wahidin 1                       ;-6.169862;106.83936;4/7/2023 19:0;B05725P;Term. Senen                ;-6.17356;106.84213;4/7/2023 20:0
WHOQ739A8B02GS;S11    ;BSD - Jelambar                            ;B00118P;Batalyon Kavaleri 2             ;-6.252704;106.65081;4/7/2023 18:2;B02405P;Melati Mas Residence 2     ;-6.271291;106.65563;4/7/2023 19:1
SFEG950F0M24MH;JAK.31 ;Blok M - Andara                           ;B02065P;Komplek RSPP                    ;-6.29621;106.79946;4/7/2023 18:4;B00042P;Andara Margasatwa 1        ;-6.313471;106.80369;4/7/2023 20:0
KQCY262A6C20OC;11Q    ;Kampung Melayu - Pulo Gebang via BKT      ;P00174 ;Perumnas Klender                ;-6.216689;106.93054;4/7/2023 17:5;B02016P;Komplek Abadi 2            ;-6.229722;106.90813;4/7/2023 19:0
QOTT344I9Q23FO;M10    ;PGC 2 - Tanjung Priok                     ;P00035 ;Cempaka Mas                     ;-6.165888;106.8792;4/7/2023 19:0;P00171 ;Permai Koja Arah Utara     ;-6.11413;106.89309;4/7/2023 20:1
KRFH643Z1I46UC;2A     ;Pulo Gadung - Rawa Buaya via Balai Kota   ;P00088 ;Jembatan Baru                   ;-6.154831;106.73038;4/7/2023 19:2;P00201 ;Rawa Buaya                 ;-6.153908;106.72619;4/7/2023 20:3
ZDYJ306F9W81CS;D31    ;Cinere - Kuningan                         ;B01963P;Kemenkes 2                      ;-6.2287;106.83302;4/7/2023 20:0;B01893P;Kedubes Malaysia           ;-6.22384;106.83259;4/7/2023 20:5
QTAT794S3X98AI;9H     ;Blok M - Universitas Indonesia            ;B03311P;Santo Lukas                     ;-6.244763;106.84319;4/7/2023 21:5;B02277P;Masjid At Taqwa 1          ;-6.276957;106.84587;4/7/2023 23:1
SHRQ673X3X01NX;JAK.02 ;Kampung Melayu - Duren Sawit              ;B00462P;Gg. H. Bunen 2                  ;-6.232848;106.88526;4/7/2023 20:4;B05021P;Simpang Otista III Selatan ;-6.231874;106.86803;4/7/2023 22:4
AIJQ719R9E48YS;JAK.10 ;Tanah Abang - Kota                        ;B00880P;Jln. B Karang Anyar             ;-6.155646;106.82754;4/7/2023 21:2;;Juanda Istiqlal            ;-6.168147;106.83112;4/7/2023 23:1
OOCU240P9A57YL;JAK.71 ;Kampung Rambutan - Pinang Ranti           ;B00582P;Garuda Taman Mini 1             ;-6.290384;106.88174;4/7/2023 20:3;B05708P;Term. Kampung Rambutan     ;-6.308964;106.88165;4/7/2023 21:5
ISTZ302L8Z79LB;M10    ;PGC 2 - Tanjung Priok                     ;P00055 ;Enggano                         ;-6.11015;106.89242;4/7/2023 20:2;P00248 ;Tanjung Priok              ;-6.10959;106.88214;4/7/2023 21:1
SORY043N5C32JS;JAK.22 ;Dwikora - Penas Kalimalang                ;B04983P;Simpang Mandala Maphalindo      ;-6.249189;106.89108;4/7/2023 20:0;B02115P;Lapangan Bola Danu Setiawan;-6.252242;106.89466;4/7/2023 21:3
CAQS164U9R26PH;8      ;Lebak Bulus - Pasar Baru via Tomang       ;P00054 ;Duri Kepa                       ;-6.185266;106.76842;4/7/2023 18:2;P00108 ;Kebon Jeruk                ;-6.194311;106.76887;4/7/2023 19:3
BMPA066O0U38VQ;L13E   ;Puri Beta - Kuningan (Express)            ;P00073 ;GOR Sumantri                    ;-6.221618;106.832245;4/7/2023 20:1;P00268 ;Velbak                     ;-6.239433;106.78552;4/7/2023 21:2
GJHR409T1A87ND;JAK.74 ;Terminal Rawamangun - Cipinang Muara      ;B05458P;St. Klender 2                   ;-6.213433;106.89787;4/7/2023 21:4;B05321P;SMKN 50                    ;-6.228003;106.89039;4/7/2023 23:4
BTOW125R5K96JQ;JAK.11 ;Tanah Abang - Kebayoran Lama              ;B00876P;Jln. Asshofa Raya               ;-6.213287;106.78166;4/7/2023 20:1;B04380P;Sbr. Sekolah Bethel        ;-6.196189;106.80484;4/7/2023 22:0
LTEW074S5E56JF;JIS3   ;Harmoni - Jakarta International Stadium   ;P00114 ;Kemayoran Landas Pacu Timur     ;-6.152181;106.85424;4/7/2023 21:0;P00046 ;Danau Agung                ;-6.146869;106.85805;4/7/2023 22:5
JHFG402B0Q93EW;JAK.44 ;Andara - Stasiun Universitas Pancasila    ;B06833P;Jln. Raya Lenteng Agung         ;-6.335654;106.83535;4/7/2023 17:4;B05515P;St. Univ. Pancasila Jak Lin;-6.338987;106.83458;4/7/2023 18:3
WXSB315L3S89GG;11P    ;Rusun Pondok Bambu - Walikota Jakarta Timu;;Kodim 0505 2                    ;-6.212305;106.94717;4/7/2023 18:2;B00368P;Flyover Radin Inten 1      ;-6.216112;106.92439;4/7/2023 19:3
QCSN527H6B58VX;JAK.40 ;Harapan Baru - Pulo Gebang via Rawa Kuning;P00116 ;Kota Harapan Indah 1            ;-6.193598;106.97335;4/7/2023 18:3;B01479P;Jln. Permata Indah 8       ;-6.182805;106.98805;4/7/2023 20:0
WADI915Y5V70GK;8E     ;Bintaro - Blok M                          ;B00349P;Flyover Bintaro                 ;-6.25748;106.76478;4/7/2023 19:1;B05403P;SPBU Bintaro Pondok Betung ;-6.261488;106.75659;4/7/2023 20:5
VKQP700X2H06KN;JAK.72 ;Kampung Rambutan - Pasar Rebo via Poncol  ;B00968P;Jln. Busika Raya Ciracas        ;-6.330017;106.87304;4/7/2023 18:4;B05708P;Term. Kampung Rambutan     ;-6.308964;106.88165;4/7/2023 19:3
KAVR849O4J40JB;JAK.11 ;Tanah Abang - Kebayoran Lama              ;B01322P;Jln. Limo Grogol Utara          ;-6.22506;106.77851;4/7/2023 17:2;B03944P;Sbr. Kimia Farma Grogol Uta;-6.226678;106.77849;4/7/2023 18:4
QBLK255B8A58WQ;6U     ;Blok M - Pasar Minggu                     ;B00693P;Grand Pasar Minggu              ;-6.290648;106.84236;4/7/2023 17:3;B05899P;Wolter Monginsidi          ;-6.238799;106.81376;4/7/2023 18:4
ZYMK848D5T45LN;JAK.48B;Stasiun Tebet - Kampung Melayu            ;B01994P;Klinik Otista                   ;-6.227394;106.86709;4/7/2023 20:0;;Flyover Kampung Melayu     ;-6.22506;106.86483;4/7/2023 21:0
MTQJ517I3H02NY;JAK.03 ;Lebak Bulus - Andara                      ;B04694P;Simpang Adiaksa                 ;-6.298247;106.77454;4/7/2023 20:3;B00838P;Jln. Adiaksa II            ;-6.291913;106.78024;4/7/2023 21:3
VGKE794F8F79DQ;5M     ;Kampung Melayu - Tanah Abang via Cikini   ;B02425P;Sbr. Kanisius                   ;-6.185519;106.83586;4/7/2023 18:0;B05236P;Slamet Riyadi 2            ;-6.207639;106.85911;4/7/2023 19:5
BMKO029L1V29UG;M13    ;Puri Beta 2 - Tendean                     ;P00136 ;Mayestik                        ;-6.241921;106.79077;4/7/2023 21:1;P00259 ;Tirtayasa                  ;-6.239207;106.80777;4/7/2023 22:1
YZGB494Z8J98TV;JAK.38 ;Bulak Ringin - Kampung Rambutan           ;;Sbr. MI Attarbiyatuddiniyah     ;-6.358301;106.87415;4/7/2023 18:1;B02512P;Mushola Al Muhajirin Cibubu;-6.360526;106.87535;4/7/2023 19:2
UWSC710C4K91LN;JAK.19 ;Pinang Ranti - Kampung Rambutan           ;B05130P;Simpang Rukun 2                 ;-6.308207;106.91766;4/7/2023 17:1;B01689P;Jln. Tpa II                ;-6.296656;106.89723;4/7/2023 18:5
TECB067B9T85DS;9N     ;Pinang Ranti - Pramuka                    ;P00064 ;Garuda Taman Mini               ;-6.290154;106.88116;4/7/2023 18:1;P00179 ;Pinang Ranti               ;-6.291075;106.88634;4/7/2023 19:5
DFAE068L0X16BW;JAK.72 ;Kampung Rambutan - Pasar Rebo via Poncol  ;B02347P;Masjid Jami Fathurrahman Ciracas;-6.318244;106.87303;4/7/2023 18:1;B01911P;Kel. Ciracas               ;-6.328805;106.8775;4/7/2023 19:0
NCBI208F8G92HA;;;B00390P;Gambir 3                        ;-6.178796;106.83095;4/7/2023 20:0;B03201P;RSPAD 3                    ;-6.175462;106.83922;4/7/2023 21:1
EXYX484J8X55TO;6N     ;Ragunan - Blok M via Kemang               ;B04582P;Sbr. Villa Ampera               ;-6.273031;106.81562;4/7/2023 17:2;B00038P;Ampera 4                   ;-6.291345;106.8172;4/7/2023 18:4
FYXC925C1H13TX;JAK.32 ;Lebak Bulus - Petukangan                  ;B00300P;Darul Aitam Pondok Pinang       ;-6.274498;106.77381;4/7/2023 21:3;B05289P;SMK Averus Pondok Pinang   ;-6.274852;106.77358;4/7/2023 22:3
SOVI993K7Y77XM;11N    ;Rusun Cipinang Muara - Jatinegara         ;B00791P;Imigrasi Jaktim 1               ;-6.214787;106.88182;4/7/2023 18:5;B05350P;SMPN 14                    ;-6.214718;106.86485;4/7/2023 19:5
PNKO547T7M55ST;9D     ;Pasar Minggu - Tanah Abang                ;B05715P;Term. Pasar Minggu              ;-6.283048;106.84371;4/7/2023 19:5;B02893P;PMI                        ;-6.241288;106.8351;4/7/2023 21:4
NYHS431Q2Q58HK;R1A    ;Pantai Maju - Kota                        ;B00377P;Fresh Market PIK                ;-6.1029;106.74123;4/7/2023 19:4;B06659P;Polsek Penjaringan         ;-6.125179;106.80118;4/7/2023 21:2
VYLR910Q1B92FE;5      ;Matraman Baru - Ancol                     ;P00142 ;Pal Putih                       ;-6.184631;106.84402;4/7/2023 18:3;P00021 ;Budi Utomo                 ;-6.166063;106.83906;4/7/2023 19:4
YQXB946K0F12YN;3B     ;Rusun Flamboyan - Cengkareng              ;B04136P;Sbr. Ps. Cengkareng             ;-6.151851;106.72708;4/7/2023 17:2;B03041P;Puskesmas Cengkareng       ;-6.144546;106.72866;4/7/2023 18:5
NJFL504B2G51CN;JAK.50 ;Kalideres - Puri Kembangan                ;B01142P;Jln. H. Selong Duri Kosambi     ;-6.171865;106.72212;4/7/2023 21:1;B02663P;Ps. Pisang Rawa Buaya      ;-6.156887;106.72783;4/7/2023 22:2
EXBI105Y1N67LU;7D     ;Pancoran - Kampung Rambutan               ;P00145 ;Pancoran Tugu Arah Barat        ;-6.2433;106.84388;4/7/2023 20:3;B03883P;Sbr. Jembatan Pintu Satu   ;-6.300665;106.88386;4/7/2023 21:5
YIYT287J2I71OG;JAK.40 ;;B04365P;Sbr. SDN Pulo Gebang 20         ;-6.208103;106.95923;4/7/2023 17:2;B06260P;Gg. Damai                  ;-6.196948;106.9559;4/7/2023 18:2
YVKJ438P0W66PN;9A     ;PGC 2 - Grogol 2                          ;P00281 ;Slipi Petamburan Arah Selatan   ;-6.201948;106.79998;4/7/2023 20:1;P00144 ;Pancoran Barat Arah Timur  ;-6.241571;106.83808;4/7/2023 22:0
ZQDP484S3I63FH;6D     ;Stasiun Tebet - Karet via Underpass       ;B01834P;Karet Pedurenan 2               ;-6.221462;106.82109;4/7/2023 19:5;B03396P;Kota Kasablanka            ;-6.224688;106.84246;4/7/2023 21:5
XLPC843Q9Y26TF;12F    ;Rusun Marunda - Rusun Waduk Pluit         ;B06292P;Gg. Elektro                     ;-6.114359;106.80286;4/7/2023 17:4;B05530P;STIP                       ;-6.104402;106.95904;4/7/2023 19:0
VACN431C1Y75DS;13C    ;Puri Beta - Dukuh Atas                    ;P00043 ;Cipulir                         ;-6.237818;106.76541;4/7/2023 18:4;P00096 ;JORR                       ;-6.236104;106.75488;4/7/2023 20:0
ZLGD933I2J93IR;JAK.58 ;Cilincing - Rorotan                       ;B03043P;Puskesmas Cilincing             ;-6.103756;106.93943;4/7/2023 20:1;B04315P;Sbr. Rusun Rorotan         ;-6.151877;106.9552;4/7/2023 22:0
FBMB518K3C12CD;JAK.61 ;Cempaka Putih - Pulo Gadung via Kelapa Gad;B04937P;Simpang Kepu Kesadaran          ;-6.181283;106.91461;4/7/2023 17:0;B02022P;Komplek BKN Sumur Batu     ;-6.161675;106.87164;4/7/2023 18:2
JEMQ961P9K67IF;B14    ;Bekasi Barat - Kuningan                   ;B02103P;Kuningan Madya 2                ;-6.213358;106.83027;4/7/2023 19:3;B02411P;Menara Duta                ;-6.208617;106.82986;4/7/2023 21:3
JWVD382K1J13EA;11K    ;Rusun Komarudin - Penggilingan            ;P00169 ;Penggilingan                    ;-6.214132;106.93961;4/7/2023 18:2;B03281P;Rusun Komarudin            ;-6.208781;106.94252;4/7/2023 20:1
QJUM058X3U40DU;2F     ;Rusun Cakung Barat - Pulo Gadung          ;P00258 ;Tipar Cakung                    ;-6.183387;106.92463;4/7/2023 20:2;B03267P;Rusun Cakung Barat Albo    ;-6.16751;106.93243;4/7/2023 21:1
PJHM038M9M04YV;1T     ;Cibubur - Balai Kota                      ;B00248P;Cibubur Junction                ;-6.368735;106.89366;4/7/2023 20:2;B03314P;MH Thamrin 2               ;-6.188238;106.82277;4/7/2023 21:1
RUSJ675M8U36OT;1K     ;Cibubur Junction - Blok M                 ;B05544P;Summitmas                       ;-6.225826;106.80402;4/7/2023 19:0;P00112 ;Kejaksaan Agung            ;-6.2405;106.79844;4/7/2023 20:4
HYMJ891H3C11BZ;;;B02863P;Plaza Indonesia                 ;-6.193733;106.8228;4/7/2023 19:2;B00102P;Balai Kota 1               ;-6.180598;106.82847;4/7/2023 20:2
BLHN867S3X35CO;JIS3   ;Harmoni - Jakarta International Stadium   ;B04789P;Simpang Danau Sunter Utara Barat;-6.139853;106.85663;4/7/2023 21:0;B01745P;Jembatan Item              ;-6.130078;106.85492;4/7/2023 22:5
RYRX395S0D72KX;JAK.24 ;Senen - Pulo Gadung via Kelapa Gading     ;B04462P;Sbr. SMPN 10                    ;-6.163653;106.86516;4/7/2023 19:4;B05725P;Term. Senen                ;-6.17356;106.84213;4/7/2023 21:1
VNJM600E7M22MD;;;P00174 ;Perumnas Klender                ;-6.216689;106.93054;4/7/2023 21:2;P00020 ;Buaran                     ;-6.215132;106.91768;4/7/2023 22:5
NSUL517P1V23QS;JAK.14 ;Tanah Abang - Meruya                      ;B02812P;Perumahan Perwira Mabad         ;-6.20261;106.78274;4/7/2023 17:1;B05936P;YPI Al Huda Kb. Jeruk      ;-6.202423;106.76924;4/7/2023 18:0
MGJG897A8E89ZM;JAK.29 ;Tanjung Priok - Sukapura                  ;B04762P;Simpang Cendrawasih Hybrida Teru;-6.14975;106.92309;4/7/2023 17:3;B05942P;Gading Orchard             ;-6.14963;106.92147;4/7/2023 18:4
DJPZ318W2P58FM;JAK.49 ;Lebak Bulus - Cipulir                     ;B03652P;Sbr. Jln. Beo                   ;-6.256595;106.75966;4/7/2023 18:5;B00813P;ITC Cipulir                ;-6.237701;106.76515;4/7/2023 19:5
CWJN886G7D04PH;JAK.32 ;Lebak Bulus - Petukangan                  ;B05933P;Yon Arhanud - 10 Pesanggrahan   ;-6.258076;106.75626;4/7/2023 17:0;B01361P;Jln. Manunggal II Petukanga;-6.245931;106.7519;4/7/2023 18:5
XWJX465L3Q96RE;5F     ;Kampung Melayu - Tanah Abang              ;B05695P;Telkom Tebet                    ;-6.224064;106.8516;4/7/2023 18:4;B01805P;Kampung Melayu Kecil       ;-6.22499;106.86306;4/7/2023 20:1
DRSG268I3V66FZ;2      ;Pulo Gadung - Monas                       ;P00122 ;Kwitang                         ;-6.181051;106.83866;4/7/2023 21:1;P00207 ;RS Islam                   ;-6.168676;106.87027;4/7/2023 23:0
DKIW534W2G35ZV;1T     ;Cibubur - Balai Kota                      ;B03313P;MH Thamrin 1                    ;-6.188081;106.82317;4/7/2023 17:2;B00226P;Buperta Cibubur            ;-6.370321;106.89628;4/7/2023 19:0
ONOA364R5Q07DT;S11    ;BSD - Jelambar                            ;B05903P;WTC Matahari 2                  ;-6.266719;106.65469;4/7/2023 19:2;B06063P;Polsek BSD                 ;-6.296063;106.68131;4/7/2023 21:0
SHZU983H7R05EX;10D    ;Kampung Rambutan - Tanjung Priok          ;P00196 ;Pulo Mas Bypass                 ;-6.176953;106.876;4/7/2023 18:4;P00060 ;Flyover Raya Bogor         ;-6.3065;106.8657;4/7/2023 20:1
BKEG699V6U32SU;JAK.112;Terminal Tanah Merah - Pulo Gadung        ;B02255P;Masjid Al Mumin                 ;-6.175528;106.90865;4/7/2023 17:2;B01664P;Jln. Tari Klasik           ;-6.169164;106.91063;4/7/2023 18:3
LUXV759T5M05AN;4C     ;TU Gas - Bundaran Senayan                 ;B05432P;St. Cikini Selatan              ;-6.200967;106.84287;4/7/2023 17:0;P00188 ;Pramuka BPKP               ;-6.192192;106.87401;4/7/2023 18:4
HFPO503H4F90PT;12B    ;Pluit - Senen                             ;P00092 ;Jembatan Merah                  ;-6.146731;106.83427;4/7/2023 20:4;B05725P;Term. Senen                ;-6.17356;106.84213;4/7/2023 22:1
YKIG079J9S92UI;JAK.01 ;Tanjung Priok - Plumpang                  ;B02891P;Plumpang Pertamina 1            ;-6.127927;106.89336;4/7/2023 19:1;B02993P;PTT                        ;-6.109953;106.88381;4/7/2023 20:5
IVRY949X1V03HH;4E     ;Rusun Jatinegara Kaum - Pulo Gadung       ;B02670P;Ps. Pulo Gadung 1               ;-6.187336;106.90597;4/7/2023 19:5;B01730P;Jatinegara Kaum Raya Bekasi;-6.203351;106.90407;4/7/2023 21:4
ZQXW957N8R51PT;JAK.110;Rusun Marunda - Terminal Terpadu Pulo Geba;B04445P;Sbr. SMK Malahayati Marunda     ;-6.124292;106.95707;4/7/2023 19:4;B03424P;SDN Rorotan 03             ;-6.144153;106.95627;4/7/2023 21:1
XWND868O7T36DH;5N     ;Kampung Melayu - Ragunan                  ;B02781P;Pertigaan Pejaten Barat         ;-6.275464;106.82066;4/7/2023 19:5;B00243P;Cervino Village            ;-6.224355;106.85165;4/7/2023 21:0
TUZC185T9M59UX;6B     ;Ragunan - MH Thamrin via Semanggi         ;P00273 ;Warung Jati                     ;-6.262364;106.82977;4/7/2023 19:2;P00048 ;Departemen Pertanian       ;-6.294641;106.82213;4/7/2023 21:1
UBJY681N0I70PN;6P     ;Cibubur - Kuningan                        ;B01963P;Kemenkes 2                      ;-6.2287;106.83302;4/7/2023 17:2;B00664P;GOR Sumantri 2             ;-6.221038;106.83189;4/7/2023 18:2
YSRQ402P8T85EL;3C     ;Rusun Kapuk Muara - Penjaringan           ;P00170 ;Penjaringan                     ;-6.126306;106.79203;4/7/2023 19:3;B03277P;Rusun Kapuk Muara          ;-6.135667;106.76299;4/7/2023 20:5
KEJT779X7E05FB;S21    ;Ciputat - CSW                             ;B02096P;Kramat Pela                     ;-6.249958;106.79544;4/7/2023 20:0;B02162P;LPP RRI 2                  ;-6.252092;106.79141;4/7/2023 21:0
MWVW671I7J50EK;JAK.48A;Stasiun Tebet - Rusun Karet Tengsin       ;B02155P;Satrio 6                        ;-6.222992;106.82306;4/7/2023 19:4;B03012P;Puri Casablanca            ;-6.225081;106.8384;4/7/2023 20:4
YRFG968U9Z87RF;B14    ;Bekasi Barat - Kuningan                   ;B02103P;Kuningan Madya 2                ;-6.213358;106.83027;4/7/2023 18:4;B02411P;Menara Duta                ;-6.208617;106.82986;4/7/2023 19:4
QWVL643I7O61KV;7C     ;Cibubur - BKN                             ;B00248P;Cibubur Junction                ;-6.368735;106.89366;4/7/2023 20:0;P00016 ;BKN                        ;-6.257751;106.87;4/7/2023 21:5
FNQB383W5O37YA;M1H    ;Tanah Abang - St. Gondangdia              ;B00825P;Jak Lingko Tanah Abang 2        ;-6.183885;106.81165;4/7/2023 18:3;B00304P;Dewan Pers                 ;-6.182996;106.82709;4/7/2023 19:3
BPJX445V8Q90MW;S21    ;Ciputat - CSW                             ;;Pusdiklat Kemenag 2             ;-6.312209;106.75252;4/7/2023 21:3;B02600P;Ps. Ciputat                ;-6.315627;106.74688;4/7/2023 23:0
DYIG085J1E14GG;JAK.71 ;Kampung Rambutan - Pinang Ranti           ;B03774P;Sbr. Jln. Man 2                 ;-6.300742;106.88071;4/7/2023 20:1;B02525P;Mutiara Pulo Dukuh         ;-6.302629;106.87781;4/7/2023 21:1
FLNW764V8Q74NI;6H     ;Senen - Lebak Bulus                       ;B05431P;St. Cikini Barat                ;-6.199614;106.84183;4/7/2023 18:1;B03214P;RSUD Pasar Minggu          ;-6.293553;106.82083;4/7/2023 19:3
LWXK263S6P13AG;JAK.08 ;Roxy - Benhil                             ;B01787P;JPO Blok G                      ;-6.188861;106.81135;4/7/2023 18:5;B04537P;Sbr. Taman Tulang Bawang   ;-6.176908;106.80858;4/7/2023 20:1
LOLU315L7T29LU;4F     ;Pinang Ranti - Pulo Gadung                ;B00645P;Giant Pondok Gede 1             ;-6.278286;106.91327;4/7/2023 19:4;B02667P;Ps. Pondok Gede            ;-6.285665;106.91158;4/7/2023 21:0
MXPG838R3O87MP;JAK.41 ;Kampung Melayu - Pulo Gadung              ;B01167P;Jln. Jatinegara Timur II        ;-6.218464;106.87018;4/7/2023 21:1;B01323P;Jln. Limo Jatinegara Timur ;-6.223388;106.86808;4/7/2023 22:4
RMQY684P3D54TO;11C    ;Rusun Pinus Elok - Rusun Pulo Gebang      ;B00555P;Gg. Sawo 2                      ;-6.201669;106.93518;4/7/2023 20:0;B02851P;Pintu Masuk PIK 2          ;-6.203882;106.93521;4/7/2023 22:0
